college_code,college_name,course_code,course_name,seat_type,category,rank,percentile
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,GOPENH,4699,90.0093775
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,GNTBH,10982,75.6546202
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,GNTDH,6916,84.9740559
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,GOBCH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,GSEBCH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,LNTAH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,LSEBCH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,12944,71.4203275
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSEBCO,9184,79.8818213
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSEBCO,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,DEFOPENS,6576,85.9337806
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,ORPHAN,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,EWS,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,CAP,1106,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,BCA,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BCA,State Level,MCA,0,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BCA,State Level,CAP,1111,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BCA,State Level,BCA,0,0.0
1106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BCA,State Level,MCA,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GOPENH,20667,53.2499131
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSCH,36871,14.2764485
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSTH,21116,52.9112983
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GOBCH,15340,66.416406
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSEBCH,38780,7.7183871
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LOPENH,20094,55.5419429
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LSCH,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LOBCH,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LSEBCH,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GOPENO,21803,50.5596107
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSCO,40231,3.8095238
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSTO,22168,50.364279
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GNTBO,23239,47.7094195
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GNTDO,21082,53.1270288
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GOBCO,27185,38.6350533
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,GSEBCO,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LOPENO,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LSCO,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,Home University Seats Allotted to Home University Candidates,LNTCO,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,DEFOPENS,16023,64.8962237
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,ORPHAN,16779,62.5396368
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,EWS,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,TFWS,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,CAP,1113,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,BCA,0,0.0
1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BCA,State Level,MCA,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111300110,MASTER OF COMPUTER APPLICATIONS (INTEGRATED),Unknown,MASTER,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111300110,MASTER OF COMPUTER APPLICATIONS (INTEGRATED),Unknown,COMPUTER,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111300110,MASTER OF COMPUTER APPLICATIONS (INTEGRATED),State Level,CAP,1113,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111300110,MASTER OF COMPUTER APPLICATIONS (INTEGRATED),State Level,BCA,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111300110,MASTER OF COMPUTER APPLICATIONS (INTEGRATED),State Level,MCA,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GOPENH,24794,44.3499568
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GSCH,34651,19.4690904
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GSTH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GNTAH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GOBCH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,GSEBCH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,LSCH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,LSTH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,LNTAH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,LSEBCH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,State Level,DEFOPENS,15343,66.416406
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,State Level,TFWS,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,State Level,CAP,1313,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,State Level,BCA,0,0.0
1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",0111310110,BCA,State Level,MCA,0,0.0
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,Home University Seats Allotted to Home University Candidates,GOPENH,27006,38.8321168
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,Home University Seats Allotted to Home University Candidates,LOPENH,27078,38.8321168
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,Home University Seats Allotted to Home University Candidates,GOPENO,36786,14.2764485
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,Home University Seats Allotted to Home University Candidates,LOPENO,27350,38.6350533
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,State Level,CAP,1320,0.0
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,State Level,BCA,0,0.0
1318,SMT. KESHARBAI LAHOTI MAHAVIDYALAYA,0131810170,BCA,State Level,MCA,0,0.0
1321,INSTITUTE OF MANAGEMENT STUDIES MAHAVIDYALAYA WARUD,0132110110,BCA,State Level,CAP,1322,0.0
1321,INSTITUTE OF MANAGEMENT STUDIES MAHAVIDYALAYA WARUD,0132110110,BCA,State Level,BCA,0,0.0
1321,INSTITUTE OF MANAGEMENT STUDIES MAHAVIDYALAYA WARUD,0132110110,BCA,State Level,MCA,0,0.0
1322,SMT.MAHERBANU COLLEGE OF SCIENCE AND COMMERCE,0132210110,BCA,Home University Seats Allotted to Home University Candidates,GSCH,14419,68.2168926
1322,SMT.MAHERBANU COLLEGE OF SCIENCE AND COMMERCE,0132210110,BCA,Home University Seats Allotted to Home University Candidates,GSTH,0,0.0
1322,SMT.MAHERBANU COLLEGE OF SCIENCE AND COMMERCE,0132210110,BCA,Home University Seats Allotted to Home University Candidates,GNTAH,0,0.0
1322,SMT.MAHERBANU COLLEGE OF SCIENCE AND COMMERCE,0132210110,BCA,Home University Seats Allotted to Home University Candidates,GNTCH,0,0.0
