college_code,college_name,course_code,course_name,seat_type,category,rank,percentile
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOPENH,4703,76.6180274
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GSCH,7536,60.5862256
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GSTH,12200,25.1732175
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GNTBH,6182,67.4766116
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOBCH,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,3416,82.2152687
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,3525,82.2152687
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,4134,79.5012612
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,State Level,ORPHAN,8066,57.0069287
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,State Level,EWS,608,96.7399981
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,State Level,TFWS,0,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,State Level,CAP,1102,0.0
1005,"Sant Gadge Baba Amravati University,Amravati",100524110,Master in Computer Application,State Level,MCA,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOPENH,7273,60.5862256
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GSCH,9686,46.1540918
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GSTH,8046,57.0069287
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOBCH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,9915,46.1540918
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,12150,25.1732175
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,9954,46.1540918
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,State Level,ORPHAN,9481,46.1540918
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,State Level,EWS,6254,67.4766116
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,State Level,TFWS,0,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,State Level,CAP,1105,0.0
1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",110224110,Master in Computer Application,State Level,MCA,0,0.0
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOPENH,5595,70.6887193
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GSCH,9182,49.8355631
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GNTAH,11193,35.4960248
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GNTCH,9633,46.1540918
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GNTDH,6396,67.4766116
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,GOBCH,0,0.0
1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",110524110,Master in Computer Application,Home University Seats Allotted to Home University Candidates,PWDOPENH,0,0.0
