college_code,college_name,course_code,course_name,seat_type,category,rank,percentile
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GOPENH,9519,79.329782
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GSCH,14520,68.2168926
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GNTBH,13682,70.1703163
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GNTCH,31625,27.908822
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GNTDH,17666,60.4414629
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GOBCH,13823,69.3067879
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LOPENH,6914,84.9740559
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LSCH,40198,3.8095238
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LNTAH,37735,11.8186323
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LNTCH,20729,53.2499131
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LOBCH,11554,74.3009513
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,PWDOPENH,40898,1.601385
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,13604,70.1703163
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,8806,80.8845391
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,11197,75.4188391
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GOPENO,11460,74.3743806
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GSCO,26182,41.6402421
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,GOBCO,17868,60.3614877
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LSCO,14171,68.8671087
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,Home University Seats Allotted to Home University Candidates,LOBCO,0,0.0
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,DEFOPENS,29549,32.4805419
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,EWS,38500,9.4403893
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,TFWS,10168,77.5295474
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,CAP,1106,0.0
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,BBA,0,0.0
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,BMS,0,0.0
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,BBM,0,0.0
01102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",0110210110,BBA,State Level,MBA,0,0.0
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,Home University Seats Allotted to Home University Candidates,GOPENH,28870,34.768335
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,Home University Seats Allotted to Home University Candidates,LOPENH,28285,35.8706986
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,Home University Seats Allotted to Home University Candidates,GOPENO,34433,19.9409052
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,Home University Seats Allotted to Home University Candidates,LOPENO,34910,19.2455401
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,State Level,CAP,1111,0.0
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,State Level,BBA,0,0.0
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,State Level,BMS,0,0.0
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,State Level,BBM,0,0.0
01106,"Hari Kishan Jaju Education Sanstha's,College of Management & Computer Science, Yavatmal",0110610110,BBA,State Level,MBA,0,0.0
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,GOPENH,30577,29.9554014
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,GNTBH,39568,5.792397
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,GNTCH,34750,19.4690904
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,GOBCH,36538,14.2898363
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,LOPENH,34307,19.9409052
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,LNTBH,34849,19.2455401
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,LOBCH,36147,15.2073155
01111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",0111110110,BBA,Home University Seats Allotted to Home University Candidates,GOPENO,37224,12.0889816
